STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00090444,"ATLANTA 9 NW, GA US",2001-01-11,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-11,,51.0,24.0,26.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-11,33.0,44.0,22.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-11,35.0,44.0,25.0,
USC00096407,"NORCROSS, GA US",2001-01-11,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-11,37.0,45.0,28.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-12,39.0,42.0,36.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-12,39.0,43.0,35.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-12,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-12,40.0,43.0,37.0,
USC00096407,"NORCROSS, GA US",2001-01-12,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-12,,43.0,26.0,39.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-13,44.0,56.0,31.0,
USC00096407,"NORCROSS, GA US",2001-01-13,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-13,42.0,56.0,28.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-13,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-13,45.0,57.0,32.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-13,,42.0,34.0,34.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-14,47.0,58.0,36.0,
USC00096407,"NORCROSS, GA US",2001-01-14,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-14,46.0,58.0,33.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-14,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-14,48.0,57.0,39.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-14,,61.0,34.0,37.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-15,56.0,67.0,45.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-15,57.0,67.0,46.0,
USC00096407,"NORCROSS, GA US",2001-01-15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-15,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-15,,57.0,36.0,49.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-16,46.0,51.0,41.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-16,,69.0,40.0,40.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-16,46.0,51.0,40.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-16,46.0,51.0,40.0,
USC00096407,"NORCROSS, GA US",2001-01-16,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-16,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-17,44.0,47.0,40.0,
USC00096407,"NORCROSS, GA US",2001-01-17,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-17,44.0,48.0,40.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-17,,50.0,40.0,40.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-17,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-17,45.0,50.0,40.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-18,,47.0,40.0,46.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-18,47.0,48.0,45.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-18,49.0,51.0,47.0,
USC00096407,"NORCROSS, GA US",2001-01-18,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-18,48.0,50.0,46.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-18,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-19,,,,
USC00096407,"NORCROSS, GA US",2001-01-19,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-19,54.0,65.0,42.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-19,55.0,68.0,41.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-19,,51.0,46.0,51.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-19,55.0,68.0,41.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-20,35.0,41.0,28.0,
USC00096407,"NORCROSS, GA US",2001-01-20,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-20,35.0,42.0,27.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-20,35.0,41.0,28.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-20,,64.0,34.0,34.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-20,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-21,34.0,45.0,22.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-21,33.0,43.0,23.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-21,,37.0,23.0,23.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-21,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-21,33.0,43.0,23.0,
USC00096407,"NORCROSS, GA US",2001-01-21,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-22,36.0,49.0,22.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-22,38.0,49.0,26.0,
USC00096407,"NORCROSS, GA US",2001-01-22,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-22,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-22,,45.0,23.0,24.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-22,40.0,49.0,30.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-23,38.0,53.0,22.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-23,39.0,54.0,24.0,
USC00096407,"NORCROSS, GA US",2001-01-23,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-23,,53.0,24.0,24.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-23,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-23,40.0,53.0,27.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-24,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-24,46.0,55.0,36.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-24,,56.0,24.0,36.0
USC00096407,"NORCROSS, GA US",2001-01-24,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-24,45.0,53.0,37.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-24,46.0,55.0,36.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-25,,57.0,32.0,32.0
USC00096407,"NORCROSS, GA US",2001-01-25,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-25,35.0,42.0,27.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-25,35.0,43.0,27.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-25,36.0,42.0,30.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-25,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-26,37.0,50.0,23.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-26,36.0,51.0,20.0,
USC00096407,"NORCROSS, GA US",2001-01-26,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-26,,46.0,23.0,23.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-26,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-26,38.0,51.0,24.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-27,46.0,57.0,35.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-27,,,,
USC00096407,"NORCROSS, GA US",2001-01-27,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-27,48.0,59.0,37.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-27,,54.0,23.0,45.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-27,46.0,58.0,34.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-28,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-28,47.0,64.0,30.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-28,,62.0,29.0,30.0
USC00096407,"NORCROSS, GA US",2001-01-28,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-28,46.0,63.0,28.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-28,47.0,63.0,31.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-29,,66.0,39.0,
USC00096407,"NORCROSS, GA US",2001-01-29,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-29,50.0,67.0,33.0,
USC00095404,"MABLETON 1 N, GA US",2001-01-29,,66.0,30.0,37.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-29,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-29,,,,
USC00096407,"NORCROSS, GA US",2001-01-30,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-30,,68.0,37.0,45.0
USC00090444,"ATLANTA 9 NW, GA US",2001-01-30,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-30,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-30,,61.0,45.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-30,54.0,61.0,47.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-01-31,55.0,65.0,45.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-01-31,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-01-31,,,,
USC00095404,"MABLETON 1 N, GA US",2001-01-31,,63.0,45.0,46.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-01-31,56.0,64.0,47.0,
USC00096407,"NORCROSS, GA US",2001-01-31,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-01,44.0,49.0,39.0,
USC00096407,"NORCROSS, GA US",2001-02-01,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-01,45.0,49.0,40.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-01,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-01,44.0,48.0,39.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-01,,69.0,39.0,39.0
USC00090444,"ATLANTA 9 NW, GA US",2001-02-02,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-02,,47.0,38.0,40.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-02,42.0,50.0,34.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-02,42.0,49.0,34.0,
USC00096407,"NORCROSS, GA US",2001-02-02,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-02,41.0,49.0,33.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-03,37.0,48.0,26.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-03,38.0,49.0,26.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-03,,50.0,27.0,27.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-03,39.0,50.0,27.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-03,,,,
USC00096407,"NORCROSS, GA US",2001-02-03,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-04,,52.0,27.0,32.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-04,45.0,56.0,33.0,
USC00096407,"NORCROSS, GA US",2001-02-04,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-04,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-04,44.0,55.0,32.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-04,44.0,57.0,30.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-05,,,,
USC00096407,"NORCROSS, GA US",2001-02-05,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-05,43.0,53.0,32.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-05,42.0,54.0,30.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-05,46.0,55.0,37.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-05,,60.0,32.0,33.0
USC00095404,"MABLETON 1 N, GA US",2001-02-06,,56.0,28.0,28.0
USC00090444,"ATLANTA 9 NW, GA US",2001-02-06,,,,
USC00096407,"NORCROSS, GA US",2001-02-06,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-06,47.0,61.0,33.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-06,44.0,62.0,25.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-06,45.0,61.0,28.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-07,,66.0,27.0,32.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-07,54.0,69.0,39.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-07,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-07,49.0,68.0,29.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-07,50.0,67.0,32.0,
USC00096407,"NORCROSS, GA US",2001-02-07,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-08,54.0,70.0,37.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-08,52.0,72.0,31.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-08,56.0,71.0,40.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-08,,72.0,31.0,35.0
USC00096407,"NORCROSS, GA US",2001-02-08,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-08,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-09,62.0,74.0,49.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-09,,75.0,35.0,51.0
USC00096407,"NORCROSS, GA US",2001-02-09,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-09,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-09,59.0,75.0,43.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-09,61.0,73.0,49.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-10,,78.0,46.0,46.0
USC00096407,"NORCROSS, GA US",2001-02-10,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-10,45.0,57.0,33.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-10,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-10,45.0,56.0,33.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-10,46.0,58.0,33.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-11,43.0,55.0,30.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-11,43.0,54.0,31.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-11,,,,
USC00096407,"NORCROSS, GA US",2001-02-11,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-11,,53.0,29.0,29.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-11,42.0,55.0,28.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-12,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-12,42.0,46.0,37.0,
USC00096407,"NORCROSS, GA US",2001-02-12,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-12,43.0,47.0,38.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-12,43.0,47.0,39.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-12,,60.0,29.0,40.0
USC00095404,"MABLETON 1 N, GA US",2001-02-13,,41.0,38.0,41.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-13,46.0,50.0,41.0,
USC00096407,"NORCROSS, GA US",2001-02-13,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-13,45.0,50.0,39.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-13,44.0,49.0,39.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-13,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-14,,,,
USC00096407,"NORCROSS, GA US",2001-02-14,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-14,58.0,68.0,47.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-14,58.0,68.0,48.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-14,57.0,65.0,48.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-14,,49.0,41.0,49.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-15,65.0,71.0,59.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-15,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-15,,64.0,49.0,61.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-15,62.0,71.0,52.0,
USC00096407,"NORCROSS, GA US",2001-02-15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-15,64.0,70.0,58.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-16,,,,
USC00096407,"NORCROSS, GA US",2001-02-16,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-16,,70.0,61.0,64.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-16,65.0,76.0,54.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-16,64.0,74.0,54.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-16,64.0,74.0,54.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-17,45.0,55.0,34.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-17,,,,
USC00096407,"NORCROSS, GA US",2001-02-17,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-17,45.0,55.0,34.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-17,,74.0,39.0,39.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-17,46.0,57.0,34.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-18,40.0,51.0,28.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-18,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-18,,,,
USC00096407,"NORCROSS, GA US",2001-02-18,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-18,39.0,50.0,28.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-18,39.0,50.0,28.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-19,46.0,60.0,32.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-19,46.0,62.0,29.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-19,,,,
USC00096407,"NORCROSS, GA US",2001-02-19,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-19,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-19,47.0,61.0,33.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-20,48.0,55.0,41.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-20,50.0,56.0,44.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-20,46.0,55.0,37.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-20,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-20,,,,
USC00096407,"NORCROSS, GA US",2001-02-20,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-21,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-21,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-21,60.0,70.0,50.0,
USC00096407,"NORCROSS, GA US",2001-02-21,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-21,61.0,71.0,50.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-21,62.0,71.0,52.0,
USC00096407,"NORCROSS, GA US",2001-02-22,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-22,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-22,50.0,59.0,41.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-22,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-22,51.0,59.0,43.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-22,52.0,60.0,44.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-23,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-23,51.0,64.0,38.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-23,51.0,64.0,38.0,
USC00096407,"NORCROSS, GA US",2001-02-23,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-23,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-23,52.0,65.0,38.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-24,51.0,60.0,41.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-24,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-24,,,,
USC00096407,"NORCROSS, GA US",2001-02-24,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-24,51.0,58.0,43.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-24,54.0,62.0,45.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-25,61.0,65.0,56.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-25,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-25,62.0,65.0,59.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-25,63.0,66.0,59.0,
USC00096407,"NORCROSS, GA US",2001-02-25,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-25,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-26,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-26,59.0,70.0,48.0,
USC00096407,"NORCROSS, GA US",2001-02-26,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-26,59.0,68.0,50.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-26,59.0,68.0,50.0,
USC00095404,"MABLETON 1 N, GA US",2001-02-26,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-27,55.0,64.0,46.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-27,51.0,63.0,39.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-27,,,,
USC00096407,"NORCROSS, GA US",2001-02-27,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-27,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-27,54.0,64.0,44.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-02-28,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-02-28,55.0,63.0,46.0,
USC00096407,"NORCROSS, GA US",2001-02-28,,,,
USC00095404,"MABLETON 1 N, GA US",2001-02-28,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-02-28,54.0,63.0,45.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-02-28,56.0,64.0,48.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-03-01,55.0,66.0,43.0,
USC00096407,"NORCROSS, GA US",2001-03-01,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-03-01,55.0,67.0,42.0,
USC00095404,"MABLETON 1 N, GA US",2001-03-01,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-03-01,54.0,66.0,42.0,
USC00090444,"ATLANTA 9 NW, GA US",2001-03-01,,,,
USC00095404,"MABLETON 1 N, GA US",2001-03-02,,,,
USC00096407,"NORCROSS, GA US",2001-03-02,,,,
USC00090444,"ATLANTA 9 NW, GA US",2001-03-02,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-03-02,58.0,65.0,50.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2001-03-02,58.0,64.0,51.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2001-03-02,61.0,66.0,55.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2001-03-03,60.0,64.0,55.0,
