STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00096407,"NORCROSS, GA US",1/1/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/1/00,55,64,46,
USC00090444,"ATLANTA 9 NW, GA US",1/1/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/1/00,,69,39,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/1/00,58,66,49,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/1/00,54,67,41,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/2/00,59,67,51,
USC00090444,"ATLANTA 9 NW, GA US",1/2/00,,,,
USC00096407,"NORCROSS, GA US",1/2/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/2/00,,67,48,55
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/2/00,60,68,52,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/2/00,57,66,48,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/3/00,64,73,54,
USC00090444,"ATLANTA 9 NW, GA US",1/3/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/3/00,65,73,57,
USC00095404,"MABLETON 1 N, GA US",1/3/00,,64,50,55
USC00096407,"NORCROSS, GA US",1/3/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/3/00,62,74,50,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/4/00,53,65,40,
USC00096407,"NORCROSS, GA US",1/4/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",1/4/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/4/00,,76,55,60
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/4/00,53,64,41,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/4/00,52,64,40,
USC00096407,"NORCROSS, GA US",1/5/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",1/5/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/5/00,,65,34,34
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/5/00,41,48,33,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/5/00,41,49,33,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/5/00,39,49,29,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/6/00,42,53,30,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/6/00,42,53,30,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/6/00,41,54,27,
USC00090444,"ATLANTA 9 NW, GA US",1/6/00,,,,
USC00096407,"NORCROSS, GA US",1/6/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/6/00,,52,30,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/7/00,46,58,33,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/7/00,46,57,34,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/7/00,44,58,29,
USC00090444,"ATLANTA 9 NW, GA US",1/7/00,,,,
USC00096407,"NORCROSS, GA US",1/7/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/7/00,,58,30,30
USC00090444,"ATLANTA 9 NW, GA US",1/8/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/8/00,44,55,33,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/8/00,46,54,37,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/8/00,43,56,30,
USC00096407,"NORCROSS, GA US",1/8/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/8/00,,60,30,38
USC00095404,"MABLETON 1 N, GA US",1/9/00,,56,38,47
USC00096407,"NORCROSS, GA US",1/9/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/9/00,52,56,48,
USC00090444,"ATLANTA 9 NW, GA US",1/9/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/9/00,54,61,46,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/9/00,50,53,46,
USC00095404,"MABLETON 1 N, GA US",1/10/00,,58,47,55
USC00096407,"NORCROSS, GA US",1/10/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/10/00,52,63,41,
USC00090444,"ATLANTA 9 NW, GA US",1/10/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/10/00,55,63,46,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/10/00,53,62,44,
USC00090444,"ATLANTA 9 NW, GA US",1/11/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/11/00,,65,35,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/11/00,56,67,44,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/11/00,54,66,41,
USC00096407,"NORCROSS, GA US",1/11/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/11/00,53,68,37,
USC00095404,"MABLETON 1 N, GA US",1/12/00,,70,35,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/12/00,55,68,41,
USC00096407,"NORCROSS, GA US",1/12/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/12/00,51,67,34,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/12/00,54,70,37,
USC00090444,"ATLANTA 9 NW, GA US",1/12/00,,,,
USC00096407,"NORCROSS, GA US",1/13/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/13/00,54,69,39,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/13/00,54,69,39,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/13/00,53,67,38,
USC00095404,"MABLETON 1 N, GA US",1/13/00,,69,36,58
USC00090444,"ATLANTA 9 NW, GA US",1/13/00,,,,
USC00096407,"NORCROSS, GA US",1/14/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/14/00,39,47,30,
USC00090444,"ATLANTA 9 NW, GA US",1/14/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/14/00,,73,30,30
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/14/00,39,47,30,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/14/00,38,47,29,
USC00090444,"ATLANTA 9 NW, GA US",1/15/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/15/00,,50,23,23
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/15/00,42,56,27,
USC00096407,"NORCROSS, GA US",1/15/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/15/00,41,55,26,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/15/00,40,57,22,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/16/00,45,58,32,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/16/00,48,59,36,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/16/00,43,59,26,
USC00090444,"ATLANTA 9 NW, GA US",1/16/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/16/00,,60,23,31
USC00096407,"NORCROSS, GA US",1/16/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/17/00,55,62,48,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/17/00,55,63,47,
USC00096407,"NORCROSS, GA US",1/17/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/17/00,54,62,45,
USC00095404,"MABLETON 1 N, GA US",1/17/00,,58,31,46
USC00090444,"ATLANTA 9 NW, GA US",1/17/00,,,,
USC00096407,"NORCROSS, GA US",1/18/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/18/00,45,51,38,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/18/00,48,54,41,
USC00095404,"MABLETON 1 N, GA US",1/18/00,,66,46,46
USC00090444,"ATLANTA 9 NW, GA US",1/18/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/18/00,50,58,41,
USC00096407,"NORCROSS, GA US",1/19/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/19/00,42,49,35,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/19/00,42,48,35,
USC00095404,"MABLETON 1 N, GA US",1/19/00,,54,34,34
USC00090444,"ATLANTA 9 NW, GA US",1/19/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/19/00,42,48,35,
USC00096407,"NORCROSS, GA US",1/20/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/20/00,,48,34,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/20/00,38,48,27,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/20/00,38,48,27,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/20/00,39,50,27,
USC00090444,"ATLANTA 9 NW, GA US",1/20/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/21/00,29,36,21,
USC00096407,"NORCROSS, GA US",1/21/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/21/00,29,36,21,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/21/00,29,37,21,
USC00095404,"MABLETON 1 N, GA US",1/21/00,,47,20,21
USC00090444,"ATLANTA 9 NW, GA US",1/21/00,,,,
USC00096407,"NORCROSS, GA US",1/22/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/22/00,,39,20,29
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/22/00,32,36,27,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/22/00,31,37,25,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/22/00,32,36,27,
USC00090444,"ATLANTA 9 NW, GA US",1/22/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/23/00,,,,
USC00096407,"NORCROSS, GA US",1/23/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",1/23/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/23/00,,36,29,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/23/00,34,36,31,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/23/00,34,36,32,
USC00096407,"NORCROSS, GA US",1/24/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/24/00,35,40,29,
USC00090444,"ATLANTA 9 NW, GA US",1/24/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/24/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/24/00,35,40,29,
USC00095404,"MABLETON 1 N, GA US",1/24/00,,35,32,35
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/25/00,29,36,22,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/25/00,30,37,23,
USC00090444,"ATLANTA 9 NW, GA US",1/25/00,,,,
USC00096407,"NORCROSS, GA US",1/25/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/25/00,,41,22,22
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/25/00,29,36,22,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/26/00,28,34,21,
USC00096407,"NORCROSS, GA US",1/26/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",1/26/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/26/00,27,33,20,
USC00095404,"MABLETON 1 N, GA US",1/26/00,,37,20,20
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/26/00,27,33,20,
USC00096407,"NORCROSS, GA US",1/27/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",1/27/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/27/00,,37,19,19
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/27/00,32,44,19,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/27/00,31,43,19,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/27/00,31,43,19,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/28/00,35,38,32,
USC00090444,"ATLANTA 9 NW, GA US",1/28/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/28/00,36,40,31,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/28/00,35,39,31,
USC00096407,"NORCROSS, GA US",1/28/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/28/00,,47,18,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/29/00,32,33,30,
USC00090444,"ATLANTA 9 NW, GA US",1/29/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/29/00,32,33,30,
USC00096407,"NORCROSS, GA US",1/29/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/29/00,,40,30,31
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/29/00,33,34,31,
USC00095404,"MABLETON 1 N, GA US",1/30/00,,32,30,31
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/30/00,33,35,30,
USC00090444,"ATLANTA 9 NW, GA US",1/30/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/30/00,33,35,30,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/30/00,34,37,31,
USC00096407,"NORCROSS, GA US",1/30/00,,,,
USC00095404,"MABLETON 1 N, GA US",1/31/00,,35,27,27
USC00090444,"ATLANTA 9 NW, GA US",1/31/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",1/31/00,60,94,26,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",1/31/00,33,39,27,
USC00096407,"NORCROSS, GA US",1/31/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1/31/00,33,39,27,
USC00090444,"ATLANTA 9 NW, GA US",2/1/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/1/00,38,50,25,
USC00096407,"NORCROSS, GA US",2/1/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/1/00,,41,23,23
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/1/00,43,60,26,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/1/00,38,50,25,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/2/00,38,51,25,
USC00095404,"MABLETON 1 N, GA US",2/2/00,,53,22,25
USC00090444,"ATLANTA 9 NW, GA US",2/2/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/2/00,38,51,25,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/2/00,52,78,26,
USC00096407,"NORCROSS, GA US",2/2/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/3/00,41,58,24,
USC00096407,"NORCROSS, GA US",2/3/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/3/00,,54,21,21
USC00090444,"ATLANTA 9 NW, GA US",2/3/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/3/00,42,58,26,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/3/00,50,78,22,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/4/00,40,49,31,
USC00096407,"NORCROSS, GA US",2/4/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/4/00,49,64,34,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/4/00,41,50,31,
USC00090444,"ATLANTA 9 NW, GA US",2/4/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/4/00,,61,21,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/5/00,37,45,29,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/5/00,37,45,29,
USC00090444,"ATLANTA 9 NW, GA US",2/5/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/5/00,,54,29,31
USC00096407,"NORCROSS, GA US",2/5/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/5/00,40,55,25,
USC00095404,"MABLETON 1 N, GA US",2/6/00,,49,26,26
USC00090444,"ATLANTA 9 NW, GA US",2/6/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/6/00,39,54,23,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/6/00,52,77,27,
USC00096407,"NORCROSS, GA US",2/6/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/6/00,41,56,26,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/7/00,56,81,30,
USC00095404,"MABLETON 1 N, GA US",2/7/00,,58,26,29
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/7/00,47,60,33,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/7/00,45,59,30,
USC00090444,"ATLANTA 9 NW, GA US",2/7/00,,,,
USC00096407,"NORCROSS, GA US",2/7/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/8/00,,62,29,35
USC00090444,"ATLANTA 9 NW, GA US",2/8/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/8/00,50,59,40,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/8/00,57,77,36,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/8/00,47,60,34,
USC00096407,"NORCROSS, GA US",2/8/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/9/00,49,62,36,
USC00090444,"ATLANTA 9 NW, GA US",2/9/00,,,,
USC00096407,"NORCROSS, GA US",2/9/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/9/00,49,62,36,
USC00095404,"MABLETON 1 N, GA US",2/9/00,,64,32,33
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/9/00,47,63,30,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/10/00,50,69,30,
USC00095404,"MABLETON 1 N, GA US",2/10/00,,66,32,33
USC00090444,"ATLANTA 9 NW, GA US",2/10/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/10/00,51,69,33,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/10/00,55,68,41,
USC00096407,"NORCROSS, GA US",2/10/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",2/11/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/11/00,62,72,51,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/11/00,61,71,50,
USC00096407,"NORCROSS, GA US",2/11/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/11/00,62,72,51,
USC00095404,"MABLETON 1 N, GA US",2/11/00,,72,32,49
USC00095404,"MABLETON 1 N, GA US",2/12/00,,74,49,56
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/12/00,59,69,49,
USC00096407,"NORCROSS, GA US",2/12/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",2/12/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/12/00,60,68,51,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/12/00,61,70,52,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/13/00,47,52,41,
USC00096407,"NORCROSS, GA US",2/13/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/13/00,,70,44,45
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/13/00,50,56,44,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/13/00,49,55,43,
USC00090444,"ATLANTA 9 NW, GA US",2/13/00,,,,
USC00096407,"NORCROSS, GA US",2/14/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/14/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/14/00,,54,43,50
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/14/00,56,68,43,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/14/00,55,66,44,
USC00090444,"ATLANTA 9 NW, GA US",2/14/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/15/00,52,69,34,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/15/00,52,68,36,
USC00090444,"ATLANTA 9 NW, GA US",2/15/00,,,,
USC00096407,"NORCROSS, GA US",2/15/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/15/00,,68,34,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/15/00,53,68,37,
USC00095404,"MABLETON 1 N, GA US",2/16/00,,71,34,44
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/16/00,60,72,47,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/16/00,58,72,44,
USC00096407,"NORCROSS, GA US",2/16/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/16/00,56,71,40,
USC00090444,"ATLANTA 9 NW, GA US",2/16/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/17/00,,73,42,42
USC00096407,"NORCROSS, GA US",2/17/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",2/17/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/17/00,55,68,41,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/17/00,56,69,43,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/17/00,57,67,46,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/18/00,52,57,46,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/18/00,49,53,44,
USC00090444,"ATLANTA 9 NW, GA US",2/18/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/18/00,53,58,47,
USC00096407,"NORCROSS, GA US",2/18/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/18/00,,72,42,46
USC00095404,"MABLETON 1 N, GA US",2/19/00,,64,46,64
USC00090444,"ATLANTA 9 NW, GA US",2/19/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/19/00,51,64,37,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/19/00,51,64,37,
USC00096407,"NORCROSS, GA US",2/19/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/19/00,52,65,38,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/20/00,44,54,33,
USC00096407,"NORCROSS, GA US",2/20/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/20/00,44,54,33,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/20/00,44,55,33,
USC00090444,"ATLANTA 9 NW, GA US",2/20/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/20/00,,64,33,33
USC00090444,"ATLANTA 9 NW, GA US",2/21/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/21/00,46,58,34,
USC00096407,"NORCROSS, GA US",2/21/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/21/00,45,60,30,
USC00095404,"MABLETON 1 N, GA US",2/21/00,,58,31,31
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/21/00,45,59,31,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/22/00,50,64,35,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/22/00,51,63,38,
USC00090444,"ATLANTA 9 NW, GA US",2/22/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/22/00,,64,31,34
USC00096407,"NORCROSS, GA US",2/22/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/22/00,48,64,31,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/23/00,54,66,41,
USC00096407,"NORCROSS, GA US",2/23/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/23/00,53,67,38,
USC00090444,"ATLANTA 9 NW, GA US",2/23/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/23/00,55,67,42,
USC00095404,"MABLETON 1 N, GA US",2/23/00,,67,34,41
USC00095404,"MABLETON 1 N, GA US",2/24/00,,72,41,51
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/24/00,61,72,50,
USC00096407,"NORCROSS, GA US",2/24/00,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/24/00,59,72,46,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/24/00,57,72,41,
USC00090444,"ATLANTA 9 NW, GA US",2/24/00,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/25/00,62,76,48,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/25/00,63,75,50,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/25/00,59,76,42,
USC00096407,"NORCROSS, GA US",2/25/00,,,,
USC00090444,"ATLANTA 9 NW, GA US",2/25/00,,,,
USC00095404,"MABLETON 1 N, GA US",2/25/00,,73,45,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/26/00,63,73,52,
USC00096407,"NORCROSS, GA US",2/26/00,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/26/00,62,75,49,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/26/00,64,74,54,
