Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
1990-01-01,121,Unknown,Reseda,06-037-1201,AQS
1990-01-02,39,Unknown,Pomona,06-037-1701,AQS
1990-01-03,89,Unknown,Lynwood,06-037-1301,AQS
1990-01-04,128,Unknown,Lynwood,06-037-1301,AQS
1990-01-05,148,Unknown,Lynwood,06-037-1301,AQS
1990-01-06,204,Unknown,Lynwood,06-037-1301,AQS
1990-01-07,91,Unknown,Lynwood,06-037-1301,AQS
1990-01-08,103,Unknown,Lynwood,06-037-1301,AQS
1990-01-09,198,Unknown,Lynwood,06-037-1301,AQS
1990-01-10,192,Unknown,Reseda,06-037-1201,AQS
1990-01-11,166,Unknown,Reseda,06-037-1201,AQS
1990-01-12,89,Unknown,Burbank,06-037-1002,AQS
1990-01-13,20,Unknown,Pomona,06-037-1701,AQS
1990-01-14,69,Unknown,Lynwood,06-037-1301,AQS
1990-01-15,72,Unknown,Lynwood,06-037-1301,AQS
1990-01-16,75,Unknown,Hawthorne,06-037-5001,AQS
1990-01-17,43,Unknown,Lynwood,06-037-1301,AQS
1990-01-18,47,Unknown,Hawthorne,06-037-5001,AQS
1990-01-19,70,Unknown,Burbank,06-037-1002,AQS
1990-01-20,87,Unknown,Hawthorne,06-037-5001,AQS
1990-01-21,103,Unknown,Lynwood,06-037-1301,AQS
1990-01-22,74,Unknown,Burbank,06-037-1002,AQS
1990-01-23,109,Unknown,Lynwood,06-037-1301,AQS
1990-01-24,145,Unknown,Hawthorne,06-037-5001,AQS
1990-01-25,67,Unknown,Lynwood,06-037-1301,AQS
1990-01-26,90,Unknown,Lynwood,06-037-1301,AQS
1990-01-27,96,Unknown,Lynwood,06-037-1301,AQS
1990-01-28,97,Unknown,Lynwood,06-037-1301,AQS
1990-01-29,148,Unknown,Lynwood,06-037-1301,AQS
1990-01-30,84,Unknown,Not Available,06-037-1601,AQS
1990-01-31,73,Unknown,Lynwood,06-037-1301,AQS
1990-02-01,32,Unknown,Not Available,06-037-1601,AQS
1990-02-02,57,Unknown,Burbank,06-037-1002,AQS
1990-02-03,83,Unknown,Burbank,06-037-1002,AQS
1990-02-04,103,Unknown,Lynwood,06-037-1301,AQS
1990-02-05,62,Unknown,Lynwood,06-037-1301,AQS
1990-02-06,83,Unknown,Hawthorne,06-037-5001,AQS
1990-02-07,75,Unknown,Hawthorne,06-037-5001,AQS
1990-02-08,62,Unknown,Lynwood,06-037-1301,AQS
1990-02-09,60,Unknown,Burbank,06-037-1002,AQS
1990-02-10,80,Unknown,Lynwood,06-037-1301,AQS
1990-02-11,92,Unknown,Reseda,06-037-1201,AQS
1990-02-12,39,Unknown,Pomona,06-037-1701,AQS
1990-02-13,63,Unknown,Lynwood,06-037-1301,AQS
1990-02-14,23,Unknown,Pomona,06-037-1701,AQS
1990-02-15,47,Unknown,La Habra,06-059-5001,AQS
1990-02-16,65,Unknown,Burbank,06-037-1002,AQS
1990-02-17,26,Unknown,Lynwood,06-037-1301,AQS
1990-02-18,26,Unknown,Lynwood,06-037-1301,AQS
1990-02-19,50,Unknown,Lynwood,06-037-1301,AQS
1990-02-20,72,Unknown,Hawthorne,06-037-5001,AQS
1990-02-21,108,Unknown,Lynwood,06-037-1301,AQS
1990-02-22,170,Unknown,Lynwood,06-037-1301,AQS
1990-02-23,91,Unknown,Lynwood,06-037-1301,AQS
1990-02-24,143,Unknown,Lynwood,06-037-1301,AQS
1990-02-25,73,Unknown,Reseda,06-037-1201,AQS
1990-02-26,67,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-02-27,62,Unknown,Reseda,06-037-1201,AQS
1990-02-28,45,Unknown,Pomona,06-037-1701,AQS
1990-03-01,38,Unknown,Azusa,06-037-0002,AQS
1990-03-02,33,Unknown,Pomona,06-037-1701,AQS
1990-03-03,32,Unknown,Pomona,06-037-1701,AQS
1990-03-04,20,Unknown,Pasadena,06-037-2005,AQS
1990-03-05,22,Unknown,West Los Angeles,06-037-0113,AQS
1990-03-06,39,Unknown,West Los Angeles,06-037-0113,AQS
1990-03-07,70,Unknown,Hawthorne,06-037-5001,AQS
1990-03-08,50,Unknown,Lynwood,06-037-1301,AQS
1990-03-09,27,Unknown,Long Beach (North),06-037-4002,AQS
1990-03-10,41,Unknown,Lynwood,06-037-1301,AQS
1990-03-11,23,Unknown,Lynwood,06-037-1301,AQS
1990-03-12,59,Unknown,Lynwood,06-037-1301,AQS
1990-03-13,41,Unknown,Hawthorne,06-037-5001,AQS
1990-03-14,47,Unknown,Pasadena,06-037-2005,AQS
1990-03-15,69,Unknown,Hawthorne,06-037-5001,AQS
1990-03-16,92,Unknown,Hawthorne,06-037-5001,AQS
1990-03-17,69,Unknown,Lynwood,06-037-1301,AQS
1990-03-18,65,Unknown,Lynwood,06-037-1301,AQS
1990-03-19,52,Unknown,Burbank,06-037-1002,AQS
1990-03-20,63,Unknown,Lynwood,06-037-1301,AQS
1990-03-21,63,Unknown,Burbank,06-037-1002,AQS
1990-03-22,60,Unknown,Reseda,06-037-1201,AQS
1990-03-23,41,Unknown,Reseda,06-037-1201,AQS
1990-03-24,33,Unknown,Burbank,06-037-1002,AQS
1990-03-25,20,Unknown,Lynwood,06-037-1301,AQS
1990-03-26,44,Unknown,Pomona,06-037-1701,AQS
1990-03-27,22,Unknown,Lynwood,06-037-1301,AQS
1990-03-28,24,Unknown,Pomona,06-037-1701,AQS
1990-03-29,33,Unknown,Lynwood,06-037-1301,AQS
1990-03-30,28,Unknown,Lynwood,06-037-1301,AQS
1990-03-31,50,Unknown,Lynwood,06-037-1301,AQS
1990-04-01,27,Unknown,Pasadena,06-037-2005,AQS
1990-04-02,38,Unknown,Pomona,06-037-1701,AQS
1990-04-03,53,Unknown,Long Beach (North),06-037-4002,AQS
1990-04-04,31,Unknown,Hawthorne,06-037-5001,AQS
1990-04-05,45,Unknown,Lynwood,06-037-1301,AQS
1990-04-06,32,Unknown,Lynwood,06-037-1301,AQS
1990-04-07,24,Unknown,Lynwood,06-037-1301,AQS
1990-04-08,19,Unknown,West Los Angeles,06-037-0113,AQS
1990-04-09,40,Unknown,Lynwood,06-037-1301,AQS
1990-04-10,77,Unknown,Lynwood,06-037-1301,AQS
1990-04-11,52,Unknown,West Los Angeles,06-037-0113,AQS
1990-04-12,47,Unknown,Burbank,06-037-1002,AQS
1990-04-13,26,Unknown,Reseda,06-037-1201,AQS
1990-04-14,22,Unknown,Reseda,06-037-1201,AQS
1990-04-15,13,Unknown,Lynwood,06-037-1301,AQS
1990-04-16,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-04-17,30,Unknown,Reseda,06-037-1201,AQS
1990-04-18,26,Unknown,Reseda,06-037-1201,AQS
1990-04-19,23,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-04-20,23,Unknown,Pasadena,06-037-2005,AQS
1990-04-21,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-04-22,30,Unknown,West Los Angeles,06-037-0113,AQS
1990-04-23,24,Unknown,Long Beach (North),06-037-4002,AQS
1990-04-24,34,Unknown,Lynwood,06-037-1301,AQS
1990-04-25,28,Unknown,Burbank,06-037-1002,AQS
1990-04-26,35,Unknown,West Los Angeles,06-037-0113,AQS
1990-04-27,42,Unknown,Burbank,06-037-1002,AQS
1990-04-28,22,Unknown,Not Available,06-037-6002,AQS
1990-04-29,17,Unknown,Lynwood,06-037-1301,AQS
1990-04-30,22,Unknown,Lynwood,06-037-1301,AQS
1990-05-01,35,Unknown,Hawthorne,06-037-5001,AQS
1990-05-02,26,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-03,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-04,44,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-05-05,55,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-05-06,69,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-05-07,24,Unknown,Burbank,06-037-1002,AQS
1990-05-08,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-09,18,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-10,16,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-11,20,Unknown,Lynwood,06-037-1301,AQS
1990-05-12,18,Unknown,Lynwood,06-037-1301,AQS
1990-05-13,24,Unknown,West Los Angeles,06-037-0113,AQS
1990-05-14,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-15,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-16,39,Unknown,Lynwood,06-037-1301,AQS
1990-05-17,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-18,25,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-19,17,Unknown,Lynwood,06-037-1301,AQS
1990-05-20,22,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-21,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-22,30,Unknown,Reseda,06-037-1201,AQS
1990-05-23,30,Unknown,Burbank,06-037-1002,AQS
1990-05-24,26,Unknown,Lynwood,06-037-1301,AQS
1990-05-25,30,Unknown,Lynwood,06-037-1301,AQS
1990-05-26,18,Unknown,Burbank,06-037-1002,AQS
1990-05-27,19,Unknown,West Los Angeles,06-037-0113,AQS
1990-05-28,11,Unknown,Lynwood,06-037-1301,AQS
1990-05-29,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-30,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-05-31,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-01,28,Unknown,Lynwood,06-037-1301,AQS
1990-06-02,56,Unknown,Lynwood,06-037-1301,AQS
1990-06-03,49,Unknown,Burbank,06-037-1002,AQS
1990-06-04,44,Unknown,Burbank,06-037-1002,AQS
1990-06-05,34,Unknown,Pomona,06-037-1701,AQS
1990-06-06,26,Unknown,Pasadena,06-037-2005,AQS
1990-06-07,27,Unknown,Burbank,06-037-1002,AQS
1990-06-08,39,Unknown,Pomona,06-037-1701,AQS
1990-06-09,22,Unknown,Reseda,06-037-1201,AQS
1990-06-10,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-11,26,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-12,24,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-13,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-14,22,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-15,24,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-16,31,Unknown,Hawthorne,06-037-5001,AQS
1990-06-17,23,Unknown,Reseda,06-037-1201,AQS
1990-06-18,23,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-19,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-06-20,35,Unknown,Pomona,06-037-1701,AQS
1990-06-21,27,Unknown,Pasadena,06-037-2005,AQS
1990-06-22,27,Unknown,Pomona,06-037-1701,AQS
1990-06-23,39,Unknown,Reseda,06-037-1201,AQS
1990-06-24,34,Unknown,Reseda,06-037-1201,AQS
1990-06-25,50,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-06-26,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-06-27,45,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1990-06-28,27,Unknown,Long Beach (North),06-037-4002,AQS
1990-06-29,24,Unknown,Burbank,06-037-1002,AQS
1990-06-30,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-01,27,Unknown,Burbank,06-037-1002,AQS
1990-07-02,24,Unknown,Pomona,06-037-1701,AQS
1990-07-03,25,Unknown,Pomona,06-037-1701,AQS
1990-07-04,22,Unknown,El Toro,06-059-2001,AQS
1990-07-05,30,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-06,24,Unknown,Pomona,06-037-1701,AQS
1990-07-07,15,Unknown,Azusa,06-037-0002,AQS
1990-07-08,11,Unknown,Azusa,06-037-0002,AQS
1990-07-09,23,Unknown,Burbank,06-037-1002,AQS
1990-07-10,44,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-11,39,Unknown,Pomona,06-037-1701,AQS
1990-07-12,23,Unknown,Burbank,06-037-1002,AQS
1990-07-13,33,Unknown,Lynwood,06-037-1301,AQS
1990-07-14,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-15,13,Unknown,Lynwood,06-037-1301,AQS
1990-07-16,13,Unknown,Pomona,06-037-1701,AQS
1990-07-17,19,Unknown,Pomona,06-037-1701,AQS
1990-07-18,22,Unknown,Burbank,06-037-1002,AQS
1990-07-19,30,Unknown,Burbank,06-037-1002,AQS
1990-07-20,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-21,22,Unknown,Burbank,06-037-1002,AQS
1990-07-22,18,Unknown,Not Available,06-037-6002,AQS
1990-07-23,22,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-24,17,Unknown,Pomona,06-037-1701,AQS
1990-07-25,15,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-07-26,23,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-27,30,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-28,31,Unknown,Pomona,06-037-1701,AQS
1990-07-29,33,Unknown,Reseda,06-037-1201,AQS
1990-07-30,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-07-31,38,Unknown,Pomona,06-037-1701,AQS
1990-08-01,22,Unknown,Pomona,06-037-1701,AQS
1990-08-02,18,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-08-03,20,Unknown,Pomona,06-037-1701,AQS
1990-08-04,20,Unknown,Pomona,06-037-1701,AQS
1990-08-05,22,Unknown,Burbank,06-037-1002,AQS
1990-08-06,27,Unknown,Burbank,06-037-1002,AQS
1990-08-07,31,Unknown,Azusa,06-037-0002,AQS
1990-08-08,24,Unknown,Burbank,06-037-1002,AQS
1990-08-09,24,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-08-10,24,Unknown,Burbank,06-037-1002,AQS
1990-08-11,31,Unknown,Pomona,06-037-1701,AQS
1990-08-12,24,Unknown,Pomona,06-037-1701,AQS
1990-08-13,26,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-08-14,20,Unknown,Lynwood,06-037-1301,AQS
1990-08-15,22,Unknown,Burbank,06-037-1002,AQS
1990-08-16,23,Unknown,Burbank,06-037-1002,AQS
1990-08-17,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-08-18,20,Unknown,Burbank,06-037-1002,AQS
1990-08-19,11,Unknown,Burbank,06-037-1002,AQS
1990-08-20,15,Unknown,Hawthorne,06-037-5001,AQS
1990-08-21,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-08-22,35,Unknown,Pomona,06-037-1701,AQS
1990-08-23,24,Unknown,Not Available,06-037-6002,AQS
1990-08-24,15,Unknown,Not Available,06-037-6002,AQS
1990-08-25,20,Unknown,West Los Angeles,06-037-0113,AQS
1990-08-26,23,Unknown,Hawthorne,06-037-5001,AQS
1990-08-27,42,Unknown,Hawthorne,06-037-5001,AQS
1990-08-28,56,Unknown,Lynwood,06-037-1301,AQS
1990-08-29,40,Unknown,Pomona,06-037-1701,AQS
1990-08-30,42,Unknown,Pomona,06-037-1701,AQS
1990-08-31,34,Unknown,West Los Angeles,06-037-0113,AQS
1990-09-01,34,Unknown,Reseda,06-037-1201,AQS
1990-09-02,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-03,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-04,42,Unknown,Lynwood,06-037-1301,AQS
1990-09-05,44,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-06,52,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-07,60,Unknown,Lynwood,06-037-1301,AQS
1990-09-08,42,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-09,50,Unknown,Lynwood,06-037-1301,AQS
1990-09-10,59,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-11,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-12,67,Unknown,Burbank,06-037-1002,AQS
1990-09-13,42,Unknown,Reseda,06-037-1201,AQS
1990-09-14,27,Unknown,Pomona,06-037-1701,AQS
1990-09-15,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-16,42,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1990-09-17,18,Unknown,Not Available,06-037-6002,AQS
1990-09-18,13,Unknown,Lynwood,06-037-1301,AQS
1990-09-19,20,Unknown,Lynwood,06-037-1301,AQS
1990-09-20,24,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-09-21,24,Unknown,Lynwood,06-037-1301,AQS
1990-09-22,33,Unknown,Hawthorne,06-037-5001,AQS
1990-09-23,27,Unknown,Lynwood,06-037-1301,AQS
1990-09-24,31,Unknown,Lynwood,06-037-1301,AQS
1990-09-25,42,Unknown,Lynwood,06-037-1301,AQS
1990-09-26,47,Unknown,Lynwood,06-037-1301,AQS
1990-09-27,39,Unknown,Pomona,06-037-1701,AQS
1990-09-28,26,Unknown,Lynwood,06-037-1301,AQS
1990-09-29,33,Unknown,Burbank,06-037-1002,AQS
1990-09-30,47,Unknown,Burbank,06-037-1002,AQS
1990-10-01,38,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1990-10-02,20,Unknown,Lynwood,06-037-1301,AQS
1990-10-03,50,Unknown,Lynwood,06-037-1301,AQS
1990-10-04,83,Unknown,Lynwood,06-037-1301,AQS
1990-10-05,49,Unknown,Not Available,06-037-1601,AQS
1990-10-06,34,Unknown,Pomona,06-037-1701,AQS
1990-10-07,22,Unknown,Lynwood,06-037-1301,AQS
1990-10-08,74,Unknown,Lynwood,06-037-1301,AQS
1990-10-09,74,Unknown,Lynwood,06-037-1301,AQS
1990-10-10,69,Unknown,Lynwood,06-037-1301,AQS
1990-10-11,96,Unknown,Lynwood,06-037-1301,AQS
1990-10-12,77,Unknown,Burbank,06-037-1002,AQS
1990-10-13,65,Unknown,Reseda,06-037-1201,AQS
1990-10-14,47,Unknown,Reseda,06-037-1201,AQS
1990-10-15,34,Unknown,Lynwood,06-037-1301,AQS
1990-10-16,34,Unknown,Not Available,06-037-6002,AQS
1990-10-17,35,Unknown,Not Available,06-037-6002,AQS
1990-10-18,41,Unknown,Lynwood,06-037-1301,AQS
1990-10-19,30,Unknown,Lynwood,06-037-1301,AQS
1990-10-20,66,Unknown,Lynwood,06-037-1301,AQS
1990-10-21,76,Unknown,Lynwood,06-037-1301,AQS
1990-10-22,64,Unknown,Lynwood,06-037-1301,AQS
1990-10-23,126,Unknown,Lynwood,06-037-1301,AQS
1990-10-24,156,Unknown,Lynwood,06-037-1301,AQS
1990-10-25,142,Unknown,Lynwood,06-037-1301,AQS
1990-10-26,150,Unknown,Lynwood,06-037-1301,AQS
1990-10-27,92,Unknown,Burbank,06-037-1002,AQS
1990-10-28,65,Unknown,Burbank,06-037-1002,AQS
1990-10-29,111,Unknown,Lynwood,06-037-1301,AQS
1990-10-30,90,Unknown,Lynwood,06-037-1301,AQS
1990-10-31,60,Unknown,Burbank,06-037-1002,AQS
1990-11-01,39,Unknown,Hawthorne,06-037-5001,AQS
1990-11-02,61,Unknown,Lynwood,06-037-1301,AQS
1990-11-03,85,Unknown,Lynwood,06-037-1301,AQS
1990-11-04,115,Unknown,Hawthorne,06-037-5001,AQS
1990-11-05,95,Unknown,Lynwood,06-037-1301,AQS
1990-11-06,61,Unknown,Hawthorne,06-037-5001,AQS
1990-11-07,80,Unknown,Lynwood,06-037-1301,AQS
1990-11-08,89,Unknown,Lynwood,06-037-1301,AQS
1990-11-09,156,Unknown,Lynwood,06-037-1301,AQS
1990-11-10,181,Unknown,Lynwood,06-037-1301,AQS
1990-11-11,96,Unknown,Lynwood,06-037-1301,AQS
1990-11-12,92,Unknown,Lynwood,06-037-1301,AQS
1990-11-13,145,Unknown,Lynwood,06-037-1301,AQS
1990-11-14,94,Unknown,Lynwood,06-037-1301,AQS
1990-11-15,111,Unknown,Lynwood,06-037-1301,AQS
1990-11-16,126,Unknown,Reseda,06-037-1201,AQS
1990-11-17,66,Unknown,Lynwood,06-037-1301,AQS
1990-11-18,111,Unknown,Lynwood,06-037-1301,AQS
1990-11-19,79,Unknown,Lynwood,06-037-1301,AQS
1990-11-20,52,Unknown,Lynwood,06-037-1301,AQS
1990-11-21,81,Unknown,Lynwood,06-037-1301,AQS
1990-11-22,142,Unknown,Lynwood,06-037-1301,AQS
1990-11-23,153,Unknown,Lynwood,06-037-1301,AQS
1990-11-24,150,Unknown,Lynwood,06-037-1301,AQS
1990-11-25,89,Unknown,Reseda,06-037-1201,AQS
1990-11-26,33,Unknown,Pomona,06-037-1701,AQS
1990-11-27,66,Unknown,Lynwood,06-037-1301,AQS
1990-11-28,66,Unknown,Reseda,06-037-1201,AQS
1990-11-29,66,Unknown,Not Available,06-037-2401,AQS
1990-11-30,158,Unknown,Lynwood,06-037-1301,AQS
1990-12-01,203,Unknown,Lynwood,06-037-1301,AQS
1990-12-02,121,Unknown,Lynwood,06-037-1301,AQS
1990-12-03,89,Unknown,Lynwood,06-037-1301,AQS
1990-12-04,80,Unknown,Costa Mesa,06-059-1003,AQS
1990-12-05,190,Unknown,Lynwood,06-037-1301,AQS
1990-12-06,210,Unknown,Lynwood,06-037-1301,AQS
1990-12-07,106,Unknown,Lynwood,06-037-1301,AQS
1990-12-08,116,Unknown,Costa Mesa,06-059-1003,AQS
1990-12-09,116,Unknown,Lynwood,06-037-1301,AQS
1990-12-10,142,Unknown,Lynwood,06-037-1301,AQS
1990-12-11,151,Unknown,Lynwood,06-037-1301,AQS
1990-12-12,45,Unknown,Long Beach (North),06-037-4002,AQS
1990-12-13,92,Unknown,Lynwood,06-037-1301,AQS
1990-12-14,116,Unknown,Lynwood,06-037-1301,AQS
1990-12-15,156,Unknown,Lynwood,06-037-1301,AQS
1990-12-16,100,Unknown,Lynwood,06-037-1301,AQS
1990-12-17,79,Unknown,Burbank,06-037-1002,AQS
1990-12-18,91,Unknown,Burbank,06-037-1002,AQS
1990-12-19,87,Unknown,Lynwood,06-037-1301,AQS
1990-12-20,53,Unknown,La Habra,06-059-5001,AQS
1990-12-21,72,Unknown,Lynwood,06-037-1301,AQS
1990-12-22,74,Unknown,Lynwood,06-037-1301,AQS
1990-12-23,76,Unknown,Lynwood,06-037-1301,AQS
1990-12-24,62,Unknown,Lynwood,06-037-1301,AQS
1990-12-25,104,Unknown,Costa Mesa,06-059-1003,AQS
1990-12-26,85,Unknown,Burbank,06-037-1002,AQS
1990-12-27,90,Unknown,Burbank,06-037-1002,AQS
1990-12-28,104,Unknown,Reseda,06-037-1201,AQS
1990-12-29,81,Unknown,Lynwood,06-037-1301,AQS
1990-12-30,100,Unknown,Lynwood,06-037-1301,AQS
1990-12-31,61,Unknown,La Habra,06-059-5001,AQS
1991-01-01,71,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-01-02,82,Unknown,Lynwood,06-037-1301,AQS
1991-01-03,77,Unknown,Not Available,06-037-1601,AQS
1991-01-04,66,Unknown,Costa Mesa,06-059-1003,AQS
1991-01-05,43,Unknown,Lynwood,06-037-1301,AQS
1991-01-06,60,Unknown,Burbank,06-037-1002,AQS
1991-01-07,55,Unknown,Lynwood,06-037-1301,AQS
1991-01-08,65,Unknown,Reseda,06-037-1201,AQS
1991-01-09,100,Unknown,Lynwood,06-037-1301,AQS
1991-01-10,111,Unknown,Lynwood,06-037-1301,AQS
1991-01-11,99,Unknown,Lynwood,06-037-1301,AQS
1991-01-12,135,Unknown,Lynwood,06-037-1301,AQS
1991-01-13,143,Unknown,Lynwood,06-037-1301,AQS
1991-01-14,82,Unknown,Lynwood,06-037-1301,AQS
1991-01-15,116,Unknown,Lynwood,06-037-1301,AQS
1991-01-16,49,Unknown,Lynwood,06-037-1301,AQS
1991-01-17,92,Unknown,Lynwood,06-037-1301,AQS
1991-01-18,121,Unknown,Lynwood,06-037-1301,AQS
1991-01-19,87,Unknown,Lynwood,06-037-1301,AQS
1991-01-20,60,Unknown,Hawthorne,06-037-5001,AQS
1991-01-21,62,Unknown,Lynwood,06-037-1301,AQS
1991-01-22,145,Unknown,Lynwood,06-037-1301,AQS
1991-01-23,82,Unknown,Hawthorne,06-037-5001,AQS
1991-01-24,66,Unknown,Hawthorne,06-037-5001,AQS
1991-01-25,69,Unknown,Hawthorne,06-037-5001,AQS
1991-01-26,86,Unknown,Lynwood,06-037-1301,AQS
1991-01-27,66,Unknown,Lynwood,06-037-1301,AQS
1991-01-28,70,Unknown,Lynwood,06-037-1301,AQS
1991-01-29,85,Unknown,Lynwood,06-037-1301,AQS
1991-01-30,72,Unknown,Hawthorne,06-037-5001,AQS
1991-01-31,74,Unknown,Lynwood,06-037-1301,AQS
1991-02-01,96,Unknown,Lynwood,06-037-1301,AQS
1991-02-02,120,Unknown,Lynwood,06-037-1301,AQS
1991-02-03,99,Unknown,Lynwood,06-037-1301,AQS
1991-02-04,87,Unknown,Burbank,06-037-1002,AQS
1991-02-05,85,Unknown,Lynwood,06-037-1301,AQS
1991-02-06,65,Unknown,Burbank,06-037-1002,AQS
1991-02-07,74,Unknown,Burbank,06-037-1002,AQS
1991-02-08,77,Unknown,Burbank,06-037-1002,AQS
1991-02-09,95,Unknown,Burbank,06-037-1002,AQS
1991-02-10,131,Unknown,Lynwood,06-037-1301,AQS
1991-02-11,96,Unknown,Lynwood,06-037-1301,AQS
1991-02-12,80,Unknown,Lynwood,06-037-1301,AQS
1991-02-13,82,Unknown,Lynwood,06-037-1301,AQS
1991-02-14,133,Unknown,Lynwood,06-037-1301,AQS
1991-02-15,92,Unknown,Reseda,06-037-1201,AQS
1991-02-16,32,Unknown,Lynwood,06-037-1301,AQS
1991-02-17,50,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-02-18,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-02-19,76,Unknown,Hawthorne,06-037-5001,AQS
1991-02-20,89,Unknown,Lynwood,06-037-1301,AQS
1991-02-21,76,Unknown,Lynwood,06-037-1301,AQS
1991-02-22,72,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-02-23,57,Unknown,Hawthorne,06-037-5001,AQS
1991-02-24,34,Unknown,Lynwood,06-037-1301,AQS
1991-02-25,60,Unknown,Burbank,06-037-1002,AQS
1991-02-26,40,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1991-02-27,30,Unknown,Hawthorne,06-037-5001,AQS
1991-02-28,20,Unknown,Long Beach (North),06-037-4002,AQS
1991-03-01,18,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-02,35,Unknown,Lynwood,06-037-1301,AQS
1991-03-03,67,Unknown,Lynwood,06-037-1301,AQS
1991-03-04,67,Unknown,Lynwood,06-037-1301,AQS
1991-03-05,33,Unknown,Hawthorne,06-037-5001,AQS
1991-03-06,32,Unknown,Lynwood,06-037-1301,AQS
1991-03-07,59,Unknown,Lynwood,06-037-1301,AQS
1991-03-08,72,Unknown,Lynwood,06-037-1301,AQS
1991-03-09,79,Unknown,Hawthorne,06-037-5001,AQS
1991-03-10,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-11,24,Unknown,Lynwood,06-037-1301,AQS
1991-03-12,41,Unknown,Hawthorne,06-037-5001,AQS
1991-03-13,39,Unknown,Lynwood,06-037-1301,AQS
1991-03-14,31,Unknown,Pomona,06-037-1701,AQS
1991-03-15,39,Unknown,Lynwood,06-037-1301,AQS
1991-03-16,41,Unknown,Lynwood,06-037-1301,AQS
