"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-01","26","39","15",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-02","37","50","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-03","41","52","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-04","43","53","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-05","45","56","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-06","49","66","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-07","44","52","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-08","38","51","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-09","35","46","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-10","35","43","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-11","42","55","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-12","47","57","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-13","49","57","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-14","43","50","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-15","38","41","35",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-16","44","54","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-17","39","46","37",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-18","38","48","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-19","40","52","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-20","41","50","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-21","38","47","26",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-22","31","37","24",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-23","36","45","28",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-24","44","57","33",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-25","39","48","31",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-26","34","45","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-27","35","46","28",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-28","33","43","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-29","34","41","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-30","39","52","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-01-31","46","54","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-01","36","44","24",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-02","25","28","21",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-03","31","40","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-04","31","39","26",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-05","36","45","28",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-06","42","52","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-07","42","54","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-08","44","52","37",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-09","45","54","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-10","45","54","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-11","49","61","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-12","49","61","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-13","48","61","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-14","48","60","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-15","29","43","20",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-16","33","49","21",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-17","33","43","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-18","39","49","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-19","42","53","35",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-20","41","53","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-21","34","44","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-22","24","29","18",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-23","17","26","11",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-24","25","41","9",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-25","31","41","23",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-26","33","43","24",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-27","40","52","31",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-02-28","44","52","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-01","49","61","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-02","53","66","44",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-03","45","54","31",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-04","31","36","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-05","25","31","18",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-06","30","42","18",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-07","30","39","23",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-08","35","45","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-09","42","53","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-10","34","44","26",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-11","35","47","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-12","44","56","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-13","45","54","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-14","50","64","36",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-15","50","63","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-16","42","53","35",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-17","45","59","33",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-18","47","59","35",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-19","42","51","31",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-20","36","48","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-21","45","55","33",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-22","49","58","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-23","54","64","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-24","57","69","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-25","58","70","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-26","57","69","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-27","48","58","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-28","33","40","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-29","38","49","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-30","46","59","35",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-03-31","47","57","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-01","51","61","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-02","51","62","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-03","49","59","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-04","52","65","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-05","57","69","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-06","57","67","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-07","56","64","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-08","60","72","51",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-09","58","69","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-10","51","63","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-11","44","55","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-12","30","41","21",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-13","41","54","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-14","45","58","0",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-15","49","61","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-16","47","56","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-17","58","69","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-18","56","70","0",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-19","51","59","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-20","49","61","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-21","42","53","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-22","33","40","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-23","40","52","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-24","45","56","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-25","52","65","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-26","53","63","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-27","50","63","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-28","48","57","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-29","53","67","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-04-30","56","68","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-01","54","70","44",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-02","55","71","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-03","53","62","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-04","55","66","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-05","58","68","48",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-06","63","76","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-07","56","67","48",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-08","46","58","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-09","42","50","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-10","38","49","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-11","35","47","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-12","49","63","33",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-13","58","71","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-14","64","76","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-15","62","73","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-16","61","73","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-17","60","73","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-18","64","77","51",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-19","65","76","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-20","59","70","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-21","53","67","41",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-22","57","72","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-23","61","74","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-24","64","77","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-25","66","79","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-26","63","72","57",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-27","63","72","56",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-28","56","69","44",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-29","54","66","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-30","53","64","44",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-05-31","54","66","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-01","60","73","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-02","62","73","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-03","60","70","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-04","61","74","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-05","63","75","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-06","66","79","57",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-07","69","82","56",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-08","69","81","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-09","72","82","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-10","73","84","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-11","72","81","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-12","67","75","57",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-13","63","74","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-14","62","77","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-15","68","81","56",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-16","69","80","59",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-17","56","66","46",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-18","51","61","42",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-19","54","68","38",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-20","61","75","46",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-21","66","77","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-22","58","66","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-23","63","75","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-24","65","78","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-25","67","80","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-26","70","82","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-27","72","82","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-28","72","82","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-29","69","79","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-06-30","69","78","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-01","67","78","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-02","63","75","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-03","62","73","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-04","63","74","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-05","64","74","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-06","65","75","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-07","67","76","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-08","67","78","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-09","70","83","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-10","74","84","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-11","75","85","68",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-12","74","85","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-13","76","84","69",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-14","74","85","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-15","74","84","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-16","76","86","67",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-17","74","84","67",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-18","72","83","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-19","72","82","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-20","73","84","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-21","75","87","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-22","75","89","67",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-23","73","84","65",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-24","72","84","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-25","71","84","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-26","70","81","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-27","73","85","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-28","74","85","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-29","73","85","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-30","69","81","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-07-31","67","74","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-01","66","76","59",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-02","68","76","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-03","71","82","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-04","68","78","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-05","67","79","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-06","70","82","59",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-07","72","84","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-08","71","83","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-09","69","79","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-10","69","79","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-11","71","82","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-12","72","83","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-13","71","80","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-14","73","86","65",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-15","73","86","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-16","71","81","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-17","72","83","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-18","72","84","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-19","72","84","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-20","72","83","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-21","72","84","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-22","75","87","64",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-23","75","85","68",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-24","69","80","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-25","69","79","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-26","70","83","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-27","69","80","61",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-28","67","78","59",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-29","69","79","59",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-30","72","85","62",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-08-31","75","85","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-01","76","89","68",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-02","78","91","69",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-03","74","88","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-04","72","84","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-05","76","87","66",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-06","77","90","67",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-07","74","87","65",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-08","69","78","63",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-09","63","75","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-10","57","61","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-11","60","69","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-12","58","64","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-13","57","65","51",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-14","56","65","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-15","59","71","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-16","60","71","51",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-17","58","68","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-18","54","63","48",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-19","56","65","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-20","56","66","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-21","55","65","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-22","62","74","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-23","63","73","52",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-24","67","79","57",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-25","67","78","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-26","68","79","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-27","68","81","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-28","68","79","60",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-29","66","77","58",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-09-30","63","71","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-01","61","71","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-02","62","70","56",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-03","62","72","54",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-04","63","74","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-05","63","75","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-06","63","75","55",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-07","62","72","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-08","60","70","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-09","60","72","53",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-10","55","68","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-11","55","66","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-12","51","65","47",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-13","57","67","48",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-14","58","68","51",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-15","55","65","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-16","53","63","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-17","56","65","49",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-18","57","64","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-19","56","65","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-20","56","66","50",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-21","56","67","48",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-22","46","56","37",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-23","38","47","31",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-24","42","55","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-25","52","64","45",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-26","45","59","4",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-27","43","55","37",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-28","46","59","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-29","48","60","39",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-30","49","57","44",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-10-31","51","63","43",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-01","45","51","37",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-02","35","41","28",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-03","28","36","23",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-04","41","53","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-05","53","63","46",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-06","49","62","40",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-07","38","41","34",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-08","35","42","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-09","28","38","23",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-10","32","43","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-11","35","45","28",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-12","40","53","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-13","31","36","26",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-14","38","52","30",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-15","34","44","29",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-16","34","42","27",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-17","41","54","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-18","40","52","32",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-19","32","40","25",
"USR0000CBIP","BIG PINES CALIFORNIA, CA US","2022-11-20","39","52","28",
