"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-01-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-01-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-01-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-01-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-01-31",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-02-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-03-31",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-04-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-05-31",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-06-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-07-31",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-30",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-08-31",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-01",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-02",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-03",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-04",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-05",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-06",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-07",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-08",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-09",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-10",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-11",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-12",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-13",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-14",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-15",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-16",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-17",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-18",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-19",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-20",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-21",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-22",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-23",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-24",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-25",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-26",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-27",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-28",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-29",,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","2014-09-30",,,,
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-01","59","67","51",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-02","60","66","56",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-03","59","68","53",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-04","56","66","49",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-05","53","57","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-06","52","57","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-07","55","59","51",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-08","53","63","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-09","49","56","45",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-10","58","68","49",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-11","60","70","52",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-12","47","53","41",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-13","53","58","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-14","59","63","55",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-15","61","65","59",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-16","60","64","57",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-17","62","65","58",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-18","64","72","58",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-19","62","71","57",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-20","61","70","57",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-21","60","66","57",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-22","59","69","53",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-23","54","60","49",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-24","53","60","50",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-25","57","68","52",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-26","52","61","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-27","53","65","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-28","59","68","52",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-29","61","74","55",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-30","45","52","41",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-01-31","39","45","34",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-01","38","44","32",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-02","38","47","33",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-03","37","46","32",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-04","40","49","33",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-05","42","53","34",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-06","39","41","35",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-07","40","44","37",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-08","44","55","37",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-09","48","56","42",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-10","51","56","46",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-11","56","64","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-12","65","75","57",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-13","68","82","62",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-14","69","82","63",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-15","66","72","60",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-16","61","73","54",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-17","56","66","48",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-18","56","68","46",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-19","53","62","44",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-20","55","70","45",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-21","60","71","55",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-22","57","69","51",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-23","56","66","50",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-24","57","69","46",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-25","53","66","42",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-26","44","47","41",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-27","46","56","41",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-02-28","43","49","38",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-01","41","43","37",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-02","42","44","38",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-03","48","59","39",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-04","52","62","45",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-05","60","69","53",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-06","57","71","47",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-07","52","59","43",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-08","58","65","53",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-09","61","72","55",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-10","60","72","49",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-11","54","64","48",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-12","51","59","45",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-13","53","61","48",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-14","58","69","48",
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","2014-03-15","61","70","54",
